Id,Score,Summary,Text,FoodSafetyFlag,SemanticScore,SemanticFlagged,DebertaConfirmed,DebertaSafetyScore,DebertaCategory,FinalSafetyScore,ActionStatus,Human_Is_Hazard,Human_Category,Notes
286970,5,Dried Cherries,The dried tart cherries are very tasty.  I was looking for something healthy to eat as a snack.  These cherries certainly meet that requirement.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
355660,5,Great Deal!!,"Our dogs adore these and they are usually fairly pricey for the amount you get. However Amazon always has one great deal or another for buying these and significantly cheaper than in store prices.<br /><br />We usually buy the 130 or 96 pack of 'Teenies' for our two chihuahua mix dogs (depending whichever has the better sale price at the time.<br /><br />The teenie size is great for our smaller dog (6lb) as he can fully chew on it and savor it. However it is not quite enough for our other chihuahua mix (13lb) she tends to gulp it down like any other dog treat without getting as much benefit from the dental cleaning that Greenies are supposed to help with. Now that she is a little larger (she loved these as a pup) I think we may 'graduate' her to the next size of Greenie.<br /><br />I have always found that our dogs look forward to their Greenie treats and see them as a special treat which is great because keeping a dogs dental health in check is important and I find Greenies do help with this and yet are delicious to the dog.<br /><br />Our larger dog has been given Greenies for two years now and her teeth are still almost entirely stain free and her breath is not as bad as some dogs. However I would not use Greenies solely to keep a dogs breath in check, I recommend getting some other product for that.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
353697,5,Ditch the Soda and Grab a Mojito,"The Mojito is one of my favorite adult drinks.  There are some pretty nasty tasting Mojito mixes out there, but this isn't one of them.  Making the drink is pretty simple, because all you have to do is pour the mix into your water, chill it, and TA DA you have a great tasting drink.  If you like lemonade, and are ready for something different, try the Mojito.  Each packet makes 10 quarts, and each serving is only 5 calories.  If you're looking for a low-cal alternative to soda, this is a refreshing choice.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
254388,5,Six cats can't be wrong,"All of my cats adore these treats. One cat in particular nags me constantly to feed him some and if I don't give him enough, he jumps up beside me and pokes me repeatedly with one claw. Great price, too!!!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
319460,5,Excellent organics for the kids,"This is a really great cat food, my guys are crazy about it.  A little pricey, but it delivers.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
179262,1,Contains MSG,"I did not check the ingredients and did not notice that the product CONTAINS MSG, unfortunately for me, grocery items are not returnable.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
293468,1,Not Hon-Wasabi,"This wasabi-flavored product seems more horseradish than wasabi.  I doubt there is ANY real wasabi in it, more token flavoring.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
34982,1,Nasty,"Please understand, that when I take the time and write a review, I am very truthful and sincere.  I am not in a contest to see how many reviews that I can<br />write.  However,  I am trying to help the people not to waste their money on a product.  This peppered beef jerky, is without a shadow, the nastiest jerky<br />that I have ever tasted.  I know about jerky.  I make jerky myself sometimes.  This jerky is like chewing on a piece of ""Fat Back"", you have to wipe<br />the grease off your chin and hands after trying to eat it. I don't believe that is 97% fat free.  You can wring the grease out of it.  These comments<br />that I am making are concerning the package that I received.  Other people who commented highly on this product, must have received a much different<br />product than I received or has never eaten any real beef jerky.<br /><br />The package was made in the U.S is all the information that I can find concerning the product. Doesn't say where the beef is from or any info of this<br />nature.  I will not eat this beef jerky, it is sickening.  Take heed people, if you want and like jerky, DO NOT buy whatever this stuff is............",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
316060,5,fantastic product and even better seller!!,"We first had this hot sauce on our honeymoon in St. Lucia and we were bummed that we couldnt bring any back with us.  However, we were able to find it here on Amazon.  I mistakenly had the shipping address incorrect (never changed to the new address) and once I noticed it and contacted Amazon and the seller, they were able to re-rout it after it had already been shipped.  I cant thank both the seller and Amazon for great customer service.  And the sauce is awesome, delicious and of course, HOT. Order a bottle and you wont be disappointed....unless you dont like spicy stuff!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
202263,5,Best licorice around,My son loves this Aussie licorice and I couldn't find it anywhere EXCEPT on Amazon. It was shipped very promptly (in time for Xmas)and it disappeared all too quickly.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
511525,5,Kashi Organic Promise Cinnamon Cereal,"Several years ago I was reluctant to buy Kashi cereals because<br />the picture on the box always looked like there were hard<br />ingredients and I cannot chew hard things.<br /><br />Now that I have been told I am a diabetic and attended classes<br />for this problem, all the dietitions praised this cereal (all of<br />their products) and I now have my cupboard full of their cereals.<br /><br />Don't hesitate - this is really healthy food and also, I am still<br />losing weight - watch the amount you eat and have a bit of fresh<br />fruit with it!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
487202,3,Smaller then expected.,"When I popped the popcorn, I expected more.  But overall the taste was great, alittle on the salty side.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
340355,1,The most repulsive thing I've ever eaten,"When you buy an item like this, you know the chances of it being great or even good are fairly slim, but you expect that it will be edible. In the case of Thai Kitchen's Pad Thai bowl, that's a hideoussly misguided expectation. The ""vegetables"" included are dried shavings, not even as substantive as the tiny carrot chunks you get in a Cup O' Soup; and the sauce? It's like some terrible sweet and sour sauce you'd get from McDonald's--terminally sweet, with no hint of anything I've ever tasted at even a budget-on-the-run Thai restaurant. I've never had anything so repulsive--and I once mistook chocolate syrup for gravy and served it on turkey.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
191645,5,best seasoning ever!,"My family and I stumbled on this seasoning in our local grocery store. We LOVE to use it to season steak, burgers, ribs, even chicken!  The store stopped carrying it, so to Amazon I went. We highly recommend this as the best seaoning for meat!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
338481,5,Great Pump! No drip!,"For the 3 yrs I've owned an espresso machine, I've never had a pump for my syrups... Thought I'd give it a try and I am in love!! It never drips, like a lot of pumps do. And if you want to lock it in the down position after each use just simply twist it on your last down pump. It's fantastic!! I would definitely order this again, especially for the price! No mess with the sticky syrup is key!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
410217,3,Cats don't like,Our three cats don't like this variety. Probably because of the herring.<br />You would figure thyey would love the fish but I guess has too much of a fish odor.,FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
225434,5,nylas review,"Although the delivery man was a tad bit creepy and I almost didn't open my door, I am glad I did. The roses are beautiful and smell amazing and the delivery guy was cool as heck!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
92876,4,Liked it More Than We Thought We Would,"This is the second Kraft Velveeta Skillets Dinner Kit we've tried and we found it surprisingly good. The pasta is orzo, which if you're not familiar with it is the size and shape of rice. The kit comes with the pasta, a flavor packet and cheese sauce. The cheese is your standard Velveeta and the flavor packet has a mild broccoli flavor. Like rice, orzo tends to pick up the flavors around it. Also like rice, orzo is easy to over cook, so pay attention to the instructions and the stage your pasta is at. These are mild flavors and smooth consistencies, which may make them appropriate for children as an introduction to broccoli. We enjoyed it quite a bit.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
61043,5,great cookie,"I was not a fan of marshmallow cookies but this one is different. The combination that works for me is the dark chocolate covering, combined with the graham cracker bottom. Good stuff!!!!",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
167229,5,"Love these, so many berries!","I love blueberries so much, it is great to be able to have a bar that I can take with me everywhere that I can get my fill of blueberries anytime I want them.  As a diabetic I have found that all of the bars that I have tried by granola gourmet have not spiked my blood sugar, so it really makes me feel really comfortable and satisfied at the same time.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
134590,5,The dogs LOVE these!,"Like most dogs I have met, our dogs HATE getting their meds. These things take the headache out of giving medication to dogs.  The dogs get so excited for these pill pockets, and they are easy to use.  The pockets are very soft, so if you live in a hot and humid place, they will turn into a pile of mush.  However, you can easily just take a piece of mush and wrap it around the pill.  The dogs don't care if it is shaped properly or not.  Our dogs just swallow it hole and sit there waiting for another one.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
404887,5,Tea with Taste,"Salada Asian Plum White tea is a light tasting tea with just a hint of plum flavoring in each sip. Some people, like Dr. Oz, claim that white tea has more beneficial qualities than the more popular green tea. Try it. I think you'll like it.",FALSE,0,FALSE,FALSE,0,Not_Evaluated,0,Not Evaluated,0,Safe,
